[2023-11-01 00:52:41,135] 	INFO 	20 	id_data.py 	<module>() 	ID Data Started
[2023-11-01 00:52:41,608] 	INFO 	31 	id_data.py 	<module>() 	ID Data Ended
[2023-11-01 00:52:42,331] 	INFO 	24 	day_data.py 	<module>() 	Day Data Fusion Started
[2023-11-01 00:52:44,229] 	INFO 	71 	day_data.py 	<module>() 	Day Data Fusion Ended
[2023-11-01 00:52:45,527] 	INFO 	35 	pair_data.py 	<module>() 	Pair Data Fusion Started
[2023-11-01 00:53:04,675] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Fusion Ended
[2023-11-01 00:53:05,717] 	INFO 	36 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-11-01 00:56:12,631] 	INFO 	157 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-11-01 00:56:13,673] 	INFO 	36 	fee_data.py 	<module>() 	Fee Data Started
[2023-11-01 00:58:33,862] 	INFO 	157 	fee_data.py 	<module>() 	Fee Data Ended
[2023-11-01 00:58:34,919] 	INFO 	37 	vote_data.py 	<module>() 	Vote Data Started
[2023-11-01 00:58:46,494] 	INFO 	116 	vote_data.py 	<module>() 	Vote Data Ended
[2023-11-01 00:58:47,549] 	INFO 	30 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-11-01 00:58:53,124] 	INFO 	150 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-11-01 00:58:54,055] 	INFO 	20 	pool_data.py 	<module>() 	Pool Data Started
[2023-11-01 00:59:41,524] 	INFO 	80 	pool_data.py 	<module>() 	Pool Data Ended
[2023-11-01 01:53:07,168] 	INFO 	20 	id_data.py 	<module>() 	ID Data Started
[2023-11-01 01:53:07,620] 	INFO 	31 	id_data.py 	<module>() 	ID Data Ended
[2023-11-01 01:53:08,643] 	INFO 	24 	day_data.py 	<module>() 	Day Data Fusion Started
[2023-11-01 01:53:11,457] 	INFO 	71 	day_data.py 	<module>() 	Day Data Fusion Ended
[2023-11-01 01:53:12,952] 	INFO 	35 	pair_data.py 	<module>() 	Pair Data Fusion Started
[2023-11-01 01:53:35,331] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Fusion Ended
[2023-11-01 01:53:36,764] 	INFO 	36 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-11-01 01:55:26,907] 	INFO 	157 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-11-01 01:55:28,314] 	INFO 	36 	fee_data.py 	<module>() 	Fee Data Started
[2023-11-01 01:56:47,185] 	INFO 	157 	fee_data.py 	<module>() 	Fee Data Ended
[2023-11-01 01:56:48,606] 	INFO 	37 	vote_data.py 	<module>() 	Vote Data Started
[2023-11-01 01:56:57,058] 	INFO 	116 	vote_data.py 	<module>() 	Vote Data Ended
[2023-11-01 01:56:58,486] 	INFO 	30 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-11-01 01:57:04,386] 	INFO 	150 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-11-01 01:57:05,628] 	INFO 	20 	pool_data.py 	<module>() 	Pool Data Started
[2023-11-01 01:57:30,728] 	INFO 	80 	pool_data.py 	<module>() 	Pool Data Ended
[2023-11-01 02:22:28,492] 	INFO 	20 	id_data.py 	<module>() 	ID Data Started
[2023-11-01 02:22:29,112] 	INFO 	31 	id_data.py 	<module>() 	ID Data Ended
[2023-11-01 02:22:30,090] 	INFO 	24 	day_data.py 	<module>() 	Day Data Fusion Started
[2023-11-01 02:22:32,120] 	INFO 	71 	day_data.py 	<module>() 	Day Data Fusion Ended
[2023-11-01 02:22:33,685] 	INFO 	35 	pair_data.py 	<module>() 	Pair Data Fusion Started
[2023-11-01 02:22:53,375] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Fusion Ended
[2023-11-01 02:22:54,671] 	INFO 	36 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-11-01 02:25:14,940] 	INFO 	157 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-11-01 02:25:16,331] 	INFO 	36 	fee_data.py 	<module>() 	Fee Data Started
[2023-11-01 02:26:55,205] 	INFO 	157 	fee_data.py 	<module>() 	Fee Data Ended
[2023-11-01 02:26:56,688] 	INFO 	37 	vote_data.py 	<module>() 	Vote Data Started
[2023-11-01 02:27:05,945] 	INFO 	116 	vote_data.py 	<module>() 	Vote Data Ended
[2023-11-01 02:27:07,327] 	INFO 	30 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-11-01 02:27:12,834] 	INFO 	150 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-11-01 02:27:14,074] 	INFO 	20 	pool_data.py 	<module>() 	Pool Data Started
[2023-11-01 02:27:48,020] 	INFO 	80 	pool_data.py 	<module>() 	Pool Data Ended
[2023-11-01 02:38:25,323] 	INFO 	20 	id_data.py 	<module>() 	ID Data Started
[2023-11-01 02:38:25,814] 	INFO 	31 	id_data.py 	<module>() 	ID Data Ended
[2023-11-01 02:38:26,608] 	INFO 	24 	day_data.py 	<module>() 	Day Data Fusion Started
[2023-11-01 02:38:29,382] 	INFO 	71 	day_data.py 	<module>() 	Day Data Fusion Ended
[2023-11-01 02:38:30,826] 	INFO 	35 	pair_data.py 	<module>() 	Pair Data Fusion Started
[2023-11-01 02:38:54,586] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Fusion Ended
[2023-11-01 02:38:55,641] 	INFO 	36 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-11-01 02:42:03,920] 	INFO 	157 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-11-01 02:42:04,999] 	INFO 	36 	fee_data.py 	<module>() 	Fee Data Started
[2023-11-01 02:44:19,701] 	INFO 	157 	fee_data.py 	<module>() 	Fee Data Ended
[2023-11-01 02:44:20,795] 	INFO 	37 	vote_data.py 	<module>() 	Vote Data Started
[2023-11-01 02:44:32,005] 	INFO 	116 	vote_data.py 	<module>() 	Vote Data Ended
[2023-11-01 02:44:33,097] 	INFO 	30 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-11-01 02:44:40,982] 	INFO 	150 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-11-01 02:44:41,937] 	INFO 	20 	pool_data.py 	<module>() 	Pool Data Started
[2023-11-01 02:45:19,606] 	INFO 	80 	pool_data.py 	<module>() 	Pool Data Ended
[2023-11-01 02:49:17,483] 	INFO 	20 	id_data.py 	<module>() 	ID Data Started
[2023-11-01 02:49:18,004] 	INFO 	31 	id_data.py 	<module>() 	ID Data Ended
[2023-11-01 02:49:18,729] 	INFO 	24 	day_data.py 	<module>() 	Day Data Fusion Started
[2023-11-01 02:49:21,235] 	INFO 	71 	day_data.py 	<module>() 	Day Data Fusion Ended
[2023-11-01 02:49:22,484] 	INFO 	35 	pair_data.py 	<module>() 	Pair Data Fusion Started
[2023-11-01 02:49:42,617] 	INFO 	101 	pair_data.py 	<module>() 	Pair Data Fusion Ended
[2023-11-01 02:49:43,637] 	INFO 	36 	bribe_data.py 	<module>() 	Bribe Data Started
[2023-11-01 02:52:49,274] 	INFO 	157 	bribe_data.py 	<module>() 	Bribe Data Ended
[2023-11-01 02:52:50,323] 	INFO 	36 	fee_data.py 	<module>() 	Fee Data Started
[2023-11-01 02:55:04,425] 	INFO 	157 	fee_data.py 	<module>() 	Fee Data Ended
[2023-11-01 02:55:05,459] 	INFO 	37 	vote_data.py 	<module>() 	Vote Data Started
[2023-11-01 02:55:19,165] 	INFO 	116 	vote_data.py 	<module>() 	Vote Data Ended
[2023-11-01 02:55:20,206] 	INFO 	30 	revenue_data.py 	<module>() 	Revenue Data Started
[2023-11-01 02:55:27,765] 	INFO 	150 	revenue_data.py 	<module>() 	Revenue Data Ended
[2023-11-01 02:55:28,671] 	INFO 	20 	pool_data.py 	<module>() 	Pool Data Started
[2023-11-01 02:56:11,416] 	INFO 	80 	pool_data.py 	<module>() 	Pool Data Ended
